"LISCENCEEXP","GENDER","DRIVINGEXPIRIENCE","BIRTHDAY","NAME","ID"
"23/01/2036","FEMALE","3","23/01/1992","Marianne Cumming    ","28131837"
"06/02/2056","FEMALE","16","19/02/1999","Walter Heatherly    ","77672023"
"17/04/2034","FEMALE","49","10/02/1983","Suzy Badalucco      ","73791042"
"15/03/2036","FEMALE","41","18/09/1994","Juliana Blaine      ","98098995"
"02/08/2031","MALE  ","31","03/03/1996","Lari Ford           ","43187292"
"05/02/2031","FEMALE","15","10/09/2003","Jeremy Kristofferson","74873181"
"06/01/2023","FEMALE","15","24/08/1975","Franz Hatchet       ","49742540"
"21/09/2037","MALE  ","20","17/02/1981","Linda Gracie        ","28127151"
"09/07/2041","MALE  ","14","27/01/1972","Cliff Farrell       ","86279211"
"17/12/2056","FEMALE","30","10/02/1988","Beverley Oakenfold  ","9248167"
"11/04/2033","FEMALE","26","09/05/1986","Freddy Francis      ","24157503"
"14/08/2032","FEMALE","3","21/07/2001","Andrew Aaron        ","67574551"
"09/01/2028","FEMALE","30","19/08/1990","Carole Tambor       ","25402500"
"06/11/2030","MALE  ","12","09/01/2000","Amy Murdock         ","94211481"
"24/09/2038","MALE  ","10","19/11/1974","Adam Van Damme      ","91221974"
"01/01/2028","FEMALE","38","06/03/1992","Katrin Crow         ","74130794"
"19/03/2029","MALE  ","23","08/01/1986","Grant Visnjic       ","64944655"
"28/06/2029","MALE  ","28","12/07/1996","Frances Collie      ","61020111"
"06/10/2060","FEMALE","3","30/04/1971","Maura Russell       ","80943913"
"15/07/2059","MALE  ","42","07/05/1962","Trini Pigott-Smith  ","23428665"
"16/10/2026","FEMALE","31","26/03/1978","Albertina Vance     ","47632906"
"11/01/2048","MALE  ","46","24/06/1980","Embeth Van Shelton  ","44032258"
"24/02/2025","FEMALE","15","29/09/2001","Dean Michaels       ","70523729"
"29/11/2030","MALE  ","36","22/02/1976","Isaac Owen          ","69157901"
"27/01/2045","MALE  ","40","01/02/1975","Nicole Rizzo        ","64576210"
"20/04/2054","FEMALE","15","25/01/1997","Suzi Atlas          ","86218510"
"05/06/2055","MALE  ","32","09/11/2005","David Strong        ","14622388"
"26/10/2035","MALE  ","9","24/05/2001","Aidan Flack         ","94840463"
"13/01/2051","MALE  ","2","27/08/1995","Jena Broderick      ","43757839"
"06/02/2051","MALE  ","47","04/02/1998","Goldie Tucker       ","52281939"
"03/02/2044","MALE  ","11","16/10/1963","Colleen Bentley     ","79843480"
"08/11/2045","MALE  ","8","13/08/1961","Katrin Shepard      ","10594366"
"08/11/2042","FEMALE","33","21/05/1960","Drew Scheider       ","96374143"
"01/07/2044","FEMALE","17","20/04/2004","Heath Ruiz          ","55366201"
"04/11/2060","MALE  ","44","05/04/2000","Alex Kutcher        ","3067905"
"02/10/2051","FEMALE","20","17/12/1999","Goran Capshaw       ","15104229"
"10/02/2023","FEMALE","36","17/12/1975","First Mohr          ","9284089"
"11/08/2028","FEMALE","38","06/01/1989","Herbie Lovitz       ","84233318"
"05/03/2048","FEMALE","48","29/12/1969","Holland Crosby      ","35038024"
"10/11/2034","FEMALE","47","07/02/1976","Mykelti Barnett     ","52402650"
"15/05/2043","FEMALE","2","20/01/1991","Debi Choice         ","6196996"
"03/11/2048","FEMALE","49","22/02/2001","Jackie Dooley       ","39524660"
"28/03/2060","FEMALE","36","28/03/2004","Kathy Blackmore     ","98664553"
"09/04/2044","FEMALE","33","14/12/2002","Norm Raye           ","30992518"
"17/02/2039","MALE  ","3","12/07/1969","Robbie Clooney      ","97239191"
"25/06/2047","FEMALE","24","28/01/1983","Sydney Sisto        ","72072712"
"11/10/2037","MALE  ","42","30/11/1990","Sona Jeter          ","64618597"
"13/09/2034","MALE  ","27","18/11/1972","Gilberto Sanchez    ","45801359"
"06/05/2060","FEMALE","13","17/10/2003","Buddy Dunn          ","80962069"
"21/07/2045","FEMALE","2","30/06/1991","Derek Paxton        ","6076128"
"19/06/2060","FEMALE","42","03/12/1992","Carole McLean       ","70771351"
"14/10/2023","MALE  ","29","19/02/1960","Tamala Lorenz       ","98280211"
"18/04/2030","MALE  ","13","29/09/1986","Marlon Rossellini   ","87854049"
"11/08/2054","FEMALE","20","31/07/1976","Geraldine Eckhart   ","54950551"
"17/01/2039","FEMALE","13","12/10/1986","Solomon Rosas       ","37043950"
"02/07/2045","FEMALE","3","23/08/1993","Lily Davidtz        ","34959537"
"15/06/2047","FEMALE","42","25/01/1990","Collective Karyo    ","79418947"
"12/11/2057","FEMALE","14","12/07/1988","Micky Astin         ","62667736"
"31/01/2042","MALE  ","38","05/02/1983","Christine Sinatra   ","52229981"
"30/11/2048","FEMALE","38","13/01/1960","Shannyn Tsettos     ","49774659"
"18/09/2031","FEMALE","43","01/05/1978","Peabo De Almeida    ","41883250"
"10/11/2058","FEMALE","34","25/11/1989","Gates Witt          ","28395435"
"31/03/2044","FEMALE","25","19/01/1992","Adrien McGowan      ","34353151"
"18/04/2057","MALE  ","10","30/11/1993","CeCe Durning        ","20473232"
"28/01/2022","FEMALE","36","08/08/1983","Caroline Connery    ","38594797"
"02/08/2049","FEMALE","28","24/09/1981","Johnny Wakeling     ","97250573"
"06/06/2037","FEMALE","40","06/06/1998","Vondie Hawthorne    ","91122603"
"17/06/2054","MALE  ","32","27/04/1976","Caroline Larter     ","74417243"
"21/08/2024","FEMALE","23","17/01/1991","Jared Matarazzo     ","10175370"
"16/09/2032","FEMALE","14","02/12/1966","Pat Cox             ","24978205"
"29/01/2052","MALE  ","32","29/04/1984","Aimee Mac           ","32048405"
"25/10/2049","MALE  ","12","18/05/1993","Selma Gryner        ","4092052"
"16/07/2035","FEMALE","11","06/04/1993","Norm Jones          ","36489686"
"12/05/2047","MALE  ","8","17/10/1975","Naomi Amos          ","49368746"
"21/08/2035","MALE  ","10","03/02/2003","Paula Page          ","8779671"
"23/06/2042","FEMALE","42","17/01/1985","Laura Shatner       ","77634944"
"27/02/2054","MALE  ","9","02/10/1992","Charlize Chambers   ","99493296"
"12/08/2040","FEMALE","13","22/05/1976","Linda McCracken     ","26225998"
"17/11/2051","MALE  ","18","23/08/1997","Bill Blackwell      ","85227864"
"07/06/2043","MALE  ","31","18/01/1999","Dermot Pesci        ","14695737"
"03/10/2028","FEMALE","24","04/05/1973","Matt Sandler        ","11021897"
"12/08/2060","FEMALE","17","22/05/1963","Liv Thewlis         ","12698440"
"01/08/2026","FEMALE","14","19/09/1987","Sean McIntyre       ","64037738"
"08/08/2051","MALE  ","29","08/10/1992","Goldie Morrison     ","22941900"
"27/04/2037","MALE  ","35","18/11/1964","Nastassja Redgrave  ","94584535"
"10/01/2048","MALE  ","14","22/02/1979","Mira Singletary     ","5786313"
"25/10/2029","FEMALE","46","21/02/1974","Paul Ryder          ","20968441"
"27/04/2045","MALE  ","22","02/05/1977","Jaime Yorn          ","15520714"
"29/04/2041","FEMALE","31","28/02/1969","Denis Fogerty       ","35223237"
"06/03/2033","MALE  ","27","02/11/1969","Kim Morales         ","68836981"
"12/10/2027","MALE  ","36","09/10/1977","Richie Carrere      ","23747277"
"15/07/2060","FEMALE","38","19/07/1975","Kirk Perlman        ","54790966"
"08/09/2041","MALE  ","42","26/03/1986","Darren Dorff        ","36501523"
"21/02/2035","FEMALE","32","05/03/1989","Davey Caviezel      ","3841073"
"25/12/2035","MALE  ","13","09/02/1998","Elijah Pierce       ","36958619"
"14/10/2046","FEMALE","38","21/12/1966","Johnny Turner       ","92636662"
"22/01/2033","MALE  ","8","13/02/1978","Karon Conley        ","48684350"
"10/08/2060","MALE  ","27","14/08/1985","Mitchell Tripplehorn","52341905"
"12/03/2055","MALE  ","44","13/04/1964","Malcolm Nolte       ","39530487"
"21/09/2059","FEMALE","46","21/10/2004","Jonatha Elwes       ","2675285"
"04/05/2059","MALE  ","31","12/03/1986","Joaquin Isaacs      ","57171940"
"17/04/2025","MALE  ","20","13/08/1984","Annette Schiavelli  ","32770688"
"13/06/2039","MALE  ","44","25/05/1992","Nils Cross          ","6381269"
"11/10/2032","MALE  ","34","30/10/1964","Walter Allan        ","24673075"
"12/12/2058","FEMALE","12","21/01/1986","Vivica Hornsby      ","45250032"
"15/03/2054","MALE  ","8","15/10/1970","Jesse McCabe        ","47020011"
"10/01/2038","FEMALE","3","08/12/1986","Ty Burns            ","30789110"
"17/03/2057","MALE  ","5","04/02/1962","Albertina Basinger  ","66479844"
"22/04/2056","MALE  ","2","23/04/1995","Walter Crowe        ","70219024"
"23/01/2028","FEMALE","45","27/07/1982","Robert Wiest        ","14068115"
"29/03/2039","MALE  ","11","20/03/1981","Jessica Stormare    ","89046454"
"14/08/2042","FEMALE","16","09/08/1998","Tramaine Cook       ","33795823"
"24/07/2056","FEMALE","21","07/01/1995","Peter Ali           ","16964541"
"04/09/2060","MALE  ","5","28/03/1977","Rhea White          ","13466432"
"24/05/2028","FEMALE","49","27/07/2001","Milla Adler         ","73962239"
"16/09/2057","FEMALE","10","13/09/1992","Oded Neil           ","83083037"
"13/06/2024","FEMALE","9","24/03/1973","Jarvis Ali          ","18031883"
"19/01/2053","MALE  ","34","28/10/2001","Steve Fierstein     ","46502923"
"05/04/2041","FEMALE","34","21/04/1999","Fiona Conlee        ","48774253"
"15/11/2047","FEMALE","20","12/05/1972","Warren Rudd         ","17933717"
"25/11/2025","MALE  ","44","24/05/1996","Lynette Del Toro    ","54266909"
"22/07/2028","MALE  ","14","12/11/1974","France Klugh        ","47853688"
"24/12/2042","FEMALE","16","08/01/1992","Vienna Conners      ","98034137"
"30/10/2053","MALE  ","29","23/02/1996","Juliet Reilly       ","74208231"
"03/10/2035","MALE  ","12","10/01/1996","Tia Reed            ","75085803"
"22/05/2038","MALE  ","27","13/06/2005","Cliff Scaggs        ","5535357"
"24/02/2057","FEMALE","50","16/06/1969","Doug Sisto          ","77027562"
"16/06/2037","MALE  ","48","26/12/1974","Sheena Detmer       ","64255068"
"31/08/2055","MALE  ","14","08/06/1981","Bernie Hubbard      ","2436261"
"31/03/2035","MALE  ","19","02/08/1979","Clarence Colton     ","71970761"
"10/08/2043","MALE  ","9","07/05/2004","Carolyn Horizon     ","86292042"
"08/07/2029","MALE  ","6","23/07/1993","Kirk Rudd           ","75525325"
"05/02/2026","FEMALE","33","28/11/1974","Juliana Sepulveda   ","7512570"
"05/11/2044","MALE  ","50","03/04/1961","Michael Perrineau   ","73980395"
"28/01/2047","FEMALE","28","23/06/1962","Nancy Chung         ","22794916"
"24/11/2036","MALE  ","32","20/06/1993","Grace Cusack        ","43894253"
"25/12/2039","MALE  ","9","19/02/1989","Paula Amos          ","74287114"
"10/10/2038","MALE  ","31","31/03/1977","Sander Guilfoyle    ","54512146"
"30/09/2056","FEMALE","36","18/06/1965","Ricky Tah           ","84333983"
"24/08/2053","MALE  ","16","01/12/1991","Kurt Branch         ","47002313"
"04/06/2049","MALE  ","16","14/04/1964","Kelli Matthau       ","88920769"
"24/09/2052","FEMALE","11","16/02/1974","Pelvic Ford         ","3921817"
"17/06/2040","FEMALE","35","05/06/1965","Cloris Bale         ","28723294"
"18/10/2022","FEMALE","40","12/02/1997","Gran Hauer          ","87928276"
"20/07/2060","MALE  ","48","29/06/1961","Javon Senior        ","19114707"
"02/04/2051","FEMALE","4","26/05/1965","Max Harnes          ","63616919"
"27/12/2041","MALE  ","45","28/01/1976","Roscoe Franks       ","14326596"
"07/11/2034","MALE  ","50","05/03/1989","Forest Preston      ","64506848"
"16/05/2027","MALE  ","41","18/03/2001","Franz Black         ","72466111"
"25/05/2024","MALE  ","43","05/04/1984","Laurie Bryson       ","9876260"
"02/09/2044","FEMALE","17","29/04/1986","Thelma Trevino      ","73500936"
"16/06/2044","MALE  ","28","09/08/1978","Harris Rockwell     ","44603330"
"28/03/2030","MALE  ","26","23/02/2004","Liam Posener        ","47890298"
"28/12/2031","FEMALE","4","16/12/1974","Alec Elwes          ","50657799"
"25/05/2055","MALE  ","5","29/01/1974","Minnie Brandt       ","95512927"
"01/07/2034","MALE  ","7","06/04/1982","Louise Shandling    ","92657804"
"27/04/2047","MALE  ","34","24/03/1982","Pelvic Burmester    ","19171737"
"22/06/2037","FEMALE","34","23/03/1997","Roy Parm            ","93207290"
"09/08/2053","MALE  ","14","09/03/1989","Marc Hirsch         ","20490156"
"03/10/2045","MALE  ","28","18/11/1997","Eliza Manning       ","17811359"
"08/02/2041","MALE  ","6","22/05/1994","Linda Murphy        ","14706485"
"01/05/2046","MALE  ","50","17/09/1979","Rufus Pollack       ","65280209"
"13/11/2044","MALE  ","49","08/04/1964","Harvey Bell         ","70970257"
"11/11/2045","MALE  ","3","08/12/1977","Edward Koyana       ","38926837"
"29/11/2038","FEMALE","44","16/07/1991","Stanley Mirren      ","82498527"
"15/10/2059","MALE  ","8","13/12/1971","Sam Vaughan         ","97789456"
"30/03/2039","MALE  ","49","03/06/1981","William Stuart      ","72610148"
"16/02/2050","MALE  ","30","08/01/1999","Illeana McGregor    ","86816622"
"20/11/2051","FEMALE","11","21/07/1962","Gabrielle Rippy     ","54472517"
"22/02/2027","FEMALE","27","28/09/1969","Dylan Secada        ","1691342"
"18/05/2057","FEMALE","20","12/06/1986","Burton Del Toro     ","40617905"
"05/07/2058","FEMALE","44","20/07/1960","Ruth Drive          ","88989950"
"21/12/2037","FEMALE","9","11/08/1976","Patty Gagnon        ","49165426"
"16/12/2028","MALE  ","25","18/07/1964","Vondie Costa        ","96922356"
"19/02/2043","FEMALE","6","27/08/1977","Stewart Phillips    ","33469809"
"20/10/2045","FEMALE","49","16/11/1997","Warren Gosdin       ","7232258"
"14/11/2045","MALE  ","34","10/10/2004","Melba Dale          ","76859604"
"06/01/2036","FEMALE","45","11/09/2004","Lupe Chambers       ","76199218"
"09/03/2039","FEMALE","10","25/11/2005","Doug Dorn           ","475043"
"29/10/2056","FEMALE","29","30/08/2000","Devon Coburn        ","23329055"
"20/11/2023","FEMALE","33","06/02/1967","Bob Richter         ","36219741"
"04/09/2041","MALE  ","4","17/01/1976","Clay Johansen       ","11494703"
"27/10/2055","MALE  ","13","15/11/1977","Shelby Irving       ","74750542"
"05/03/2039","FEMALE","41","24/08/1996","Renee Lithgow       ","93246839"
"07/04/2035","FEMALE","26","18/02/2003","Terri Spears        ","16496234"
"20/02/2049","FEMALE","38","07/12/1970","Sharon Pitney       ","36001753"
"22/12/2047","FEMALE","18","09/04/2002","April Patillo       ","88168509"
"13/10/2030","MALE  ","38","16/07/1998","Viggo Ferry         ","15083531"
"25/05/2032","FEMALE","13","10/03/1963","Ernie Mantegna      ","44357465"
"07/09/2028","MALE  ","46","18/12/1963","Desmond Purefoy     ","59398377"
"05/03/2035","MALE  ","31","22/12/2005","Hikaru Rossellini   ","9839075"
"31/05/2042","MALE  ","4","24/04/1993","Daryl Camp          ","81100945"
"17/12/2028","MALE  ","12","25/02/1981","Nora McCabe         ","39413481"
"21/11/2047","FEMALE","12","24/07/1962","Dennis Banderas     ","99225815"
"03/12/2057","MALE  ","43","05/10/1980","Sam Burstyn         ","34690622"
"01/11/2037","MALE  ","24","08/07/1982","Jude Woodard        ","9151794"
"19/11/2036","MALE  ","26","11/04/1999","Dwight Boyle        ","67493583"
"13/06/2046","FEMALE","43","12/10/1971","Sharon Goodman      ","36192500"
"19/09/2024","FEMALE","4","11/09/1978","Loreena Elizondo    ","73710266"
"20/03/2034","MALE  ","15","10/12/1993","Luis Conroy         ","73813718"
"05/10/2041","FEMALE","35","10/09/1990","Junior Sample       ","5740321"
"23/01/2024","MALE  ","9","30/04/1998","Dianne Gugino       ","26216291"
"23/09/2059","MALE  ","49","06/10/1997","Sara Begley         ","22406988"
"25/01/2043","MALE  ","32","02/04/1996","Yaphet Lennox       ","82542853"
"08/01/2027","MALE  ","3","25/01/1969","Jaime Gere          ","58582388"
"28/06/2054","FEMALE","34","11/04/1962","Kylie Hurley        ","27017491"
"02/11/2059","FEMALE","38","19/11/2002","LeVar Walker        ","9059926"
"09/10/2049","MALE  ","23","17/11/1981","Sean Allan          ","67159426"
"10/01/2028","MALE  ","38","21/03/1990","Hazel Duvall        ","88648938"
"26/10/2055","FEMALE","50","01/06/1994","Samuel Rippy        ","22075147"
"18/07/2026","MALE  ","18","30/10/1970","Kazem Polito        ","49314321"
"23/06/2044","FEMALE","21","06/11/1988","Julia Haslam        ","85977879"
"26/11/2050","FEMALE","29","03/01/1994","Phoebe Diehl        ","51687791"
"08/06/2036","FEMALE","35","01/10/1998","Dennis Frakes       ","49759130"
"17/12/2056","MALE  ","15","12/03/1997","Ernie Ness          ","58687622"
"02/12/2048","MALE  ","15","18/10/1981","Judd Allan          ","56894029"
"05/10/2051","FEMALE","5","04/06/1990","Vincent Farris      ","49550050"
"03/05/2025","MALE  ","30","26/01/1993","Edwin Kershaw       ","70450494"
"19/11/2057","MALE  ","10","08/01/1963","Hilary Kretschmann  ","99548246"
"22/06/2054","FEMALE","16","07/11/1983","Bret Crowell        ","66741759"
"13/08/2025","FEMALE","20","09/02/2001","Trey Cobbs          ","40303635"
"27/09/2035","MALE  ","37","07/02/1992","Thora Collie        ","29462621"
"03/09/2036","MALE  ","31","07/02/1972","Ali Dourif          ","64129495"
"18/06/2030","MALE  ","33","19/08/1988","Red Balk            ","27231737"
"01/03/2030","FEMALE","46","04/04/1961","Eddie Carlton       ","69538206"
"07/02/2031","FEMALE","31","25/02/2003","Michael Coverdale   ","98575645"
"10/06/2038","MALE  ","34","26/08/1975","Mickey Gilliam      ","20141123"
"18/07/2054","FEMALE","9","06/02/1975","Rob Bancroft        ","72784667"
"26/03/2057","MALE  ","33","27/02/1982","Kay Sampson         ","11924007"
"01/02/2028","MALE  ","18","21/10/1979","Taye Marin          ","3996656"
"28/09/2056","MALE  ","9","04/05/2002","Freddie Plummer     ","70541070"
"13/09/2041","FEMALE","33","25/05/1991","Joy Guilfoyle       ","20571575"
"28/07/2025","MALE  ","8","18/04/1960","Lucinda Ryan        ","37087107"
"10/12/2051","MALE  ","9","09/07/2004","Lila LaMond         ","73558183"
"02/11/2059","FEMALE","13","20/05/1985","Buffy Womack        ","4029846"
"20/02/2040","MALE  ","43","03/07/1963","Ice Jessee          ","38073620"
"02/04/2022","FEMALE","44","12/04/1968","Arturo Gere         ","38863551"
"04/07/2059","MALE  ","12","27/09/1970","Tobey Cleary        ","60967472"
"12/02/2050","MALE  ","49","09/09/1983","Loreena Secada      ","37830070"
"21/02/2044","MALE  ","25","08/11/1999","Matt Cocker         ","88473944"
"17/11/2032","MALE  ","2","06/07/1976","Melanie Cartlidge   ","91994917"
"08/09/2032","FEMALE","33","27/04/1978","Elizabeth Evans     ","29919021"
"09/05/2045","FEMALE","3","20/09/1995","Rhea Schwarzenegger ","79313667"
